ABOX;TBOX;POS;ABox_size;ABox_load_time;Conflicts_size;Conflicts_time;pi_repair_size;pi_repair_time;pi_repair_total_time;cl_ABox_size;cl_ABox_time;all_supports_size;all_supports_time;cpi_repair_size;cpi_repair_time;cpi_repair_total_time;cl-ABox_size;cl-ABox_time;cl_pi_repair_size;cl_pi_repair_time;supports_time;cpi_repair++_size;cpi_repair++_time;cpi_repair++_total_time;only cpi-repair
university0.5_p_0.000005.db;lubm-ex-20_disjoint.owl;pos500_prob_0.9;9156;0.0220000743865967;3;1.07799983024597;3438;0.192000150680542;1.29200005531311;25337;1.4449999332428;25346;25.5089998245239;10638;0.340000152587891;28.3880000114441;16181;1.34700012207031;7204;3.08299994468689;13.7070000171661;10642;0.0239999294281006;19.4319999217987;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos50_prob_0.1;9158;0.0399999618530273;172;1.16700005531311;0;0.062999963760376;1.26999998092651;25345;1.40199995040894;29049;26.7200000286102;0;1.31299996376038;30.5540001392364;16187;1.49100017547607;0;1.47499990463257;26.4769999980926;0;0.311000108718872;30.9450001716614;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos50_prob_0.2;9158;0.0349998474121094;28;1.33300018310547;0;0.0749998092651367;1.44299983978271;25345;1.37400007247925;27214;25.6299998760223;0;0.368000030517578;28.5590000152588;16187;1.43899989128113;0;1.30999994277954;24.9790000915527;0;0.0869998931884766;28.9479999542236;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos50_prob_0.3;9158;0.0340001583099365;50;1.19599986076355;2579;0.103000164031982;1.33300018310547;25345;1.46199989318848;26242;28.9000000953674;8192;0.57699990272522;32.1389999389648;16187;1.54099988937378;5614;3.05800008773804;18.6429998874664;8193;0.0510001182556152;24.6100001335144;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos50_prob_0.4;9158;0.0490000247955322;1;1.17799997329712;1415;0.0680000782012939;1.29500007629395;25345;1.41799998283386;26002;25.8680000305176;4630;0.220000028610229;28.5980000495911;16187;1.43700003623962;3215;1.93799996376038;20.6449999809265;4630;0.0379998683929443;25.3120000362396;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos50_prob_0.5;9158;0.0380001068115234;20;1.16599988937378;342;0.0490000247955322;1.25399994850159;25345;1.54299998283386;25787;25.8860001564026;1204;0.281999826431274;28.9429998397827;16187;1.48000001907349;862;1.62899994850159;24.3600001335144;1204;0.0389997959136963;28.6610000133514;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos50_prob_0.6;9158;0.0429999828338623;9;1.19700002670288;552;0.0520000457763672;1.29200005531311;25345;1.36300015449524;25765;25.1350002288818;1835;0.233999967575073;27.8000001907349;16187;1.39200019836426;1283;1.58999991416931;22.7309999465942;1835;0.0329999923706055;26.8619999885559;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos50_prob_0.7;9158;0.0409998893737793;26;1.3270001411438;1907;0.0979998111724854;1.46599984169006;25345;1.52999997138977;25596;28.0599999427795;6198;0.352999925613403;31.1080000400543;16187;1.36199998855591;4292;2.61899995803833;20.5620000362396;6199;0.0469999313354492;25.9500000476837;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos50_prob_0.8;9158;0.0299999713897705;1;1.25699996948242;0;0.0590000152587891;1.34599995613098;25345;1.33999991416931;25531;27.2549998760223;0;0.167999982833862;29.9739999771118;16187;1.46000003814697;0;1.30000019073486;25.7409999370575;0;0.0339999198913574;29.7230000495911;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos50_prob_0.9;9158;0.0309998989105225;73;1.20300006866455;5344;0.0980000495910645;1.33200001716614;25345;1.42300009727478;25460;27.3050000667572;15854;0.805999994277954;30.5610001087189;16187;1.61800003051758;10515;4.28099989891052;10.8529999256134;15859;0.0270001888275146;18.1530001163483;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos100_prob_0.1;9158;0.0729999542236328;146;1.33100008964539;1044;0.0969998836517334;1.50099992752075;25345;1.41600012779236;27231;28.0130000114441;3553;1.54400014877319;32.1790001392364;16187;1.51699995994568;2509;1.76099991798401;22.7650001049042;3553;0.204999923706055;27.6419999599457;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos100_prob_0.2;9158;0.0350000858306885;3;1.23699998855591;1544;0.108000040054321;1.38000011444092;25345;1.53200006484985;26404;29.5729999542236;4978;0.183000087738037;32.4920001029968;16187;1.32800006866455;3434;2.12400007247925;20.8090000152588;4978;0.0399999618530273;25.5369999408722;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos100_prob_0.3;9158;0.0250000953674316;50;1.19099998474121;2045;0.0989999771118164;1.31500005722046;25345;1.43400001525879;25900;25.7349998950958;6654;0.72000002861023;28.9920001029968;16187;1.44099998474121;4610;2.53600001335144;20.7769999504089;6655;0.0869998931884766;26.1639997959137;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos100_prob_0.4;9158;0.0439999103546143;1;1.36400008201599;1462;0.118000030517578;1.52600002288818;25345;2.0550000667572;25695;28.6050000190735;4798;0.193000078201294;32.4030001163483;16187;1.46099996566772;3337;2.11199998855591;21.3780000209808;4799;0.0570001602172852;26.2410001754761;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos100_prob_0.5;9158;0.0529999732971191;18;1.54200005531311;1187;0.0889999866485596;1.68400001525879;25345;1.57699990272522;25587;27.9519999027252;3936;0.493000030517578;31.1419999599457;16187;1.91700005531311;2750;2.16199994087219;23.4300000667572;3937;0.0360000133514404;29.0439999103546;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos100_prob_0.6;9158;0.060999870300293;19;1.74300003051758;1301;0.101999998092651;1.90599989891052;25345;1.69700002670288;25528;27.8320000171661;4264;0.397000074386597;31.2890000343323;16187;1.57500004768372;2963;2.33400011062622;23.4379999637604;4264;0.0529999732971191;28.6610000133514;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos100_prob_0.7;9158;0.0309998989105225;43;1.45800018310547;2987;0.105999946594238;1.59500002861023;25345;1.65799999237061;25503;28.5609998703003;9396;0.630000114440918;32.1340000629425;16187;1.48099994659424;6412;3.08299994468689;16.9619998931885;9399;0.0340001583099365;22.8630001544952;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos100_prob_0.8;9158;0.0230000019073486;3;1.19199991226196;275;0.115000009536743;1.32999992370605;25345;1.34600019454956;25437;29.0469999313354;962;0.302999973297119;31.8210000991821;16187;1.62899994850159;687;1.57300019264221;24.9119999408722;962;0.0339999198913574;29.5490000247955;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos100_prob_0.9;9158;0.0369999408721924;26;1.31599998474121;1526;0.111000061035156;1.46399998664856;25345;1.64000010490417;25392;27.654000043869;4930;0.519999980926514;30.949000120163;16187;1.64000010490417;3404;2.0310001373291;22.8939998149872;4930;0.0320000648498535;27.8359999656677;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos500_prob_0.1;9158;0.0429999828338623;1;1.26200008392334;1104;0.171000003814697;1.4760000705719;25345;1.40400004386902;25933;28.4390001296997;3655;0.324999809265137;31.2489998340607;16187;1.5770001411438;2551;2.18899989128113;24.8940000534058;3655;0.105000019073486;30.2980000972748;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos500_prob_0.2;9158;0.0349998474121094;12;1.26699995994568;536;0.154000043869019;1.45599985122681;25345;1.52099990844727;25552;30.4270000457764;1833;0.953999996185303;34.1340000629425;16187;1.76800012588501;1297;1.84500002861023;27.5259997844696;1833;0.128000020980835;32.9979999065399;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos500_prob_0.3;9158;0.0309998989105225;15;1.30900001525879;1043;0.160000085830688;1.5;25345;1.63800001144409;25450;27.4349999427795;3517;0.750999927520752;31.0599999427795;16187;1.38499999046326;2474;1.73200011253357;23.1800000667572;3517;0.0959999561309814;27.6289999485016;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos500_prob_0.4;9158;0.0429999828338623;9;1.2189998626709;380;0.151999950408936;1.4139997959137;25345;1.62000012397766;25402;26.6210000514984;1316;0.694999933242798;30.0450000762939;16187;1.60999989509583;936;1.62400007247925;26.4019999504089;1316;0.141000032424927;31.3259999752045;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos500_prob_0.5;9158;0.0340001583099365;2;1.32399988174438;2236;0.182000160217285;1.54000020027161;25345;1.54399991035461;25395;29.5529999732971;7162;0.332000017166138;32.7969999313354;16187;1.35400009155273;4927;2.42199993133545;19.0020000934601;7163;0.169999837875366;24.2590000629425;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos500_prob_0.6;9158;0.0230000019073486;35;1.30299997329712;1649;0.180000066757202;1.50600004196167;25345;1.48000001907349;25373;27.7420001029968;5362;1.55499982833862;31.9979999065399;16187;1.43499994277954;3714;2.18200016021729;22.0079998970032;5363;0.0940001010894775;27.1240000724792;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos500_prob_0.7;9158;0.0350000858306885;9;1.31899976730347;900;0.189000129699707;1.54299998283386;25345;1.5220000743866;25367;28.9519999027252;2957;0.608000040054321;32.2400000095367;16187;1.77699995040894;2057;1.78600001335144;22.1059999465942;2957;0.0910000801086426;27.1310000419617;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos500_prob_0.8;9158;0.0570001602172852;1;1.3439998626709;848;0.163000106811523;1.56400012969971;25345;1.38599991798401;25363;27.3570001125336;2871;0.335000038146973;30.194000005722;16187;1.63499999046326;2023;1.57399988174438;22.7130000591278;2871;0.0690000057220459;27.3550000190735;0
university0.5_p_0.00001.db;lubm-ex-20_disjoint.owl;pos500_prob_0.9;9158;0.0199999809265137;1;1.26099991798401;2007;0.245000123977661;1.52699995040894;25345;1.39499998092651;25360;26.1820001602173;6504;0.366999864578247;29.0249998569489;16187;1.34599995613098;4498;2.65700006484985;18.981999874115;6505;0.0699999332427979;24.5739998817444;0
university0.5_p_0.00005.db;lubm-ex-20_disjoint.owl;pos50_prob_0.1;9193;0.0800001621246338;218;1.40399980545044;0;0.0540001392364502;1.53800010681152;25446;1.38100004196167;29099;26.430999994278;0;1.54400014877319;30.6800000667572;16255;1.49500012397766;0;1.31599998474121;25.9590001106262;0;0.388000011444092;30.5450000762939;0
university0.5_p_0.00005.db;lubm-ex-20_disjoint.owl;pos50_prob_0.2;9193;0.0340001583099365;79;1.23799991607666;0;0.0639998912811279;1.33599996566772;25446;1.33100008964539;27282;25.7920000553131;0;0.679999828338623;28.9719998836517;16255;1.43499994277954;0;1.22900009155273;27.8819999694824;0;0.122999906539917;31.8849999904633;0
university0.5_p_0.00005.db;lubm-ex-20_disjoint.owl;pos50_prob_0.3;9193;0.0409998893737793;8;1.26800012588501;0;0.057999849319458;1.36699986457825;25446;1.63699984550476;26332;26.2070000171661;0;0.198999881744385;30.9919998645782;16255;1.33800005912781;0;1.27600002288818;27.5240001678467;0;0.0419998168945313;31.4289999008179;0
university0.5_p_0.00005.db;lubm-ex-20_disjoint.owl;pos50_prob_0.4;9193;0.0260000228881836;1;1.26500010490417;184;0.0490000247955322;1.34000015258789;25446;1.47200012207031;26067;27.9909999370575;649;0.223000049591064;30.8860001564026;16255;1.78699994087219;465;1.72200012207031;26.6749999523163;649;0.0439999103546143;31.7769999504089;0
university0.5_p_0.00005.db;lubm-ex-20_disjoint.owl;pos50_prob_0.5;9193;0.0369999408721924;17;1.19800019264221;372;0.059999942779541;1.29500007629395;25446;1.3899998664856;25866;26.1950001716614;1264;0.352999925613403;29.0699999332428;16255;1.37100005149841;893;1.48899984359741;26.0310001373291;1265;0.0469999313354492;30.2260000705719;0
university0.5_p_0.00005.db;lubm-ex-20_disjoint.owl;pos50_prob_0.6;9193;0.0429999828338623;1;1.37000012397766;342;0.0869998931884766;1.5;25446;1.5;25816;26.2219998836517;1184;0.164999961853027;29.0230000019073;16255;1.41099977493286;842;1.75900006294251;24.8899998664856;1184;0.0350000858306885;29.4869999885559;0
university0.5_p_0.00005.db;lubm-ex-20_disjoint.owl;pos50_prob_0.7;9193;0.0460000038146973;4;1.27600002288818;160;0.0569999217987061;1.37899994850159;25446;1.33899998664856;25678;26.242999792099;551;0.194000005722046;28.9269998073578;16255;1.35800004005432;391;1.35999989509583;24.8450000286102;551;0.0469999313354492;28.8239998817444;0
university0.5_p_0.00005.db;lubm-ex-20_disjoint.owl;pos50_prob_0.8;9193;0.0269999504089355;13;1.16599988937378;551;0.0970001220703125;1.28999996185303;25446;1.42400002479553;25613;26.6800000667572;1884;0.227999925613403;29.4719998836517;16255;1.47299981117249;1333;1.53099989891052;25.1319999694824;1884;0.0400002002716064;29.4710001945496;0
university0.5_p_0.00005.db;lubm-ex-20_disjoint.owl;pos50_prob_0.9;9193;0.0309998989105225;5;1.29400014877319;364;0.0529999732971191;1.37800002098084;25446;1.47899985313416;25533;27.1480000019073;1274;0.216000080108643;30.0429999828339;16255;1.43899989128113;910;1.46199989318848;24.2829999923706;1274;0.0299999713897705;28.4619998931885;0
university0.5_p_0.00005.db;lubm-ex-20_disjoint.owl;pos100_prob_0.1;9193;0.0379998683929443;62;1.29200005531311;0;0.0969998836517334;1.42699980735779;25446;1.35599994659424;27293;26.4300000667572;0;0.770999908447266;29.7599999904633;16255;1.41899991035461;0;1.26200008392334;25.5770001411438;0;0.202999830245972;29.7109999656677;0
university0.5_p_0.00005.db;lubm-ex-20_disjoint.owl;pos100_prob_0.2;9193;0.0439999103546143;76;1.27900004386902;0;0.114000082015991;1.43700003623962;25446;1.35799980163574;26510;26.5429999828339;0;1.12400007247925;30.1729998588562;16255;1.39800000190735;0;1.26799988746643;25.9520001411438;0;0.128999948501587;30.0640001296997;0
university0.5_p_0.00005.db;lubm-ex-20_disjoint.owl;pos100_prob_0.3;9193;0.0230000019073486;1;1.29299998283386;0;0.057999849319458;1.37399983406067;25446;1.37899994850159;26013;26.6410000324249;0;0.200000047683716;29.3559999465942;16255;1.38299989700317;0;1.28900003433228;25.2949998378754;0;0.0460000038146973;29.2920000553131;0
university0.5_p_0.00005.db;lubm-ex-20_disjoint.owl;pos100_prob_0.4;9193;0.0420000553131104;12;1.32299995422363;277;0.065000057220459;1.4300000667572;25446;1.32100009918213;25736;27.2909998893738;963;0.361999988555908;30.1089999675751;16255;1.75099992752075;686;1.65000009536743;24.6480000019073;963;0.0420000553131104;29.6340000629425;0
university0.5_p_0.00005.db;lubm-ex-20_disjoint.owl;pos100_prob_0.5;9193;0.0339999198913574;1;1.24900007247925;688;0.065000057220459;1.34899997711182;25446;1.375;25660;27.7969999313354;2307;0.171000003814697;30.5009999275207;16255;1.41599988937378;1619;1.59500002861023;23.1119999885559;2307;0.0339999198913574;27.3559999465942;0
university0.5_p_0.00005.db;lubm-ex-20_disjoint.owl;pos100_prob_0.6;9193;0.0360000133514404;14;1.32800006866455;203;0.065000057220459;1.42900013923645;25446;1.44500017166138;25579;27.9670000076294;712;0.336999893188477;30.9760000705719;16255;1.45700001716614;509;1.4009997844696;24.7599999904633;712;0.0370001792907715;28.9860000610352;0
university0.5_p_0.00005.db;lubm-ex-20_disjoint.owl;pos100_prob_0.7;9193;0.0230000019073486;10;1.25699996948242;94;0.0690000057220459;1.34899997711182;25446;1.37999987602234;25586;26.2090001106262;336;0.322999954223633;29.0539999008179;16255;1.45700001716614;242;1.44899988174438;25.6949999332428;336;0.0420000553131104;30.0579998493195;0
university0.5_p_0.00005.db;lubm-ex-20_disjoint.owl;pos100_prob_0.8;9193;0.0250000953674316;1;1.17300009727478;283;0.060999870300293;1.2590000629425;25446;1.40599989891052;25527;28.6200001239777;946;0.270999908447266;31.4619998931885;16255;1.42499995231628;663;1.58700013160706;25.3789999485016;946;0.0339999198913574;29.7229998111725;0
university0.5_p_0.00005.db;lubm-ex-20_disjoint.owl;pos100_prob_0.9;9193;0.0409998893737793;1;1.2960000038147;460;0.0870001316070557;1.42499995231628;25446;1.56800007820129;25510;26.9979999065399;1583;0.193000078201294;30.0080001354218;16255;1.47299981117249;1123;1.72000002861023;23.316999912262;1583;0.0440001487731934;28.0199999809265;0
university0.5_p_0.00005.db;lubm-ex-20_disjoint.owl;pos500_prob_0.1;9193;0.0429999828338623;2;1.38000011444092;0;0.171000003814697;1.59400010108948;25446;1.44400000572205;25990;28.5199999809265;2;0.312000036239624;31.5969998836517;16255;1.45000004768372;0;1.2279999256134;26.2330000400543;2;0.113000154495239;30.5170001983643;2
university0.5_p_0.00005.db;lubm-ex-20_disjoint.owl;pos500_prob_0.2;9193;0.0480000972747803;5;1.2039999961853;51;0.157999992370605;1.41000008583069;25446;1.45300006866455;25696;29.3539998531342;177;0.447999954223633;32.4969999790192;16255;1.84000015258789;126;1.35000014305115;26.9739999771118;177;0.155999898910522;31.5929999351501;0
university0.5_p_0.00005.db;lubm-ex-20_disjoint.owl;pos500_prob_0.3;9193;0.0350000858306885;1;1.15399980545044;0;0.148000001907349;1.33699989318848;25446;1.38499999046326;25564;28.5960001945496;0;0.28600001335144;31.3580000400543;16255;1.48600006103516;0;1.18099999427795;25.3610000610352;0;0.128999948501587;29.4479999542236;0
university0.5_p_0.00005.db;lubm-ex-20_disjoint.owl;pos500_prob_0.4;9193;0.0449998378753662;12;1.13100004196167;399;0.13700008392334;1.31299996376038;25446;1.2739999294281;25507;27.3540000915527;1395;0.652999877929688;30.4399998188019;16255;1.63599991798401;996;1.53299999237061;24.5750000476837;1395;0.105999946594238;29.143000125885;0
university0.5_p_0.00005.db;lubm-ex-20_disjoint.owl;pos500_prob_0.5;9193;0.0329999923706055;4;1.14699983596802;153;0.145000219345093;1.32500004768372;25446;1.38299989700317;25510;26.720999956131;543;0.469000101089478;29.7309999465942;16255;1.38399982452393;390;1.38800001144409;27.4609999656677;543;0.116999864578247;31.5820000171661;0
university0.5_p_0.00005.db;lubm-ex-20_disjoint.owl;pos500_prob_0.6;9193;0.0409998893737793;13;1.11400008201599;573;0.190000057220459;1.34500002861023;25446;1.32699990272522;25479;27.4130001068115;1934;0.835999965667725;30.7009999752045;16255;1.47099995613098;1361;1.52900004386902;24.1779999732971;1934;0.124000072479248;28.7360000610352;0
university0.5_p_0.00005.db;lubm-ex-20_disjoint.owl;pos500_prob_0.7;9193;0.0450000762939453;7;1.17899990081787;545;0.162000179290771;1.38600015640259;25446;1.46199989318848;25467;28.3239998817444;1871;0.531000137329102;31.4800000190735;16255;1.44300007820129;1326;1.82699990272522;24.6979999542236;1871;0.0920000076293945;29.4560000896454;0
university0.5_p_0.00005.db;lubm-ex-20_disjoint.owl;pos500_prob_0.8;9193;0.0499999523162842;2;1.2240002155304;150;0.146999835968018;1.4210000038147;25446;1.5;25454;25.8150000572205;533;0.295000076293945;29.0050001144409;16255;1.42900013923645;383;1.36699986457825;24.5770001411438;533;0.0580000877380371;28.7670001983643;0
university0.5_p_0.00005.db;lubm-ex-20_disjoint.owl;pos500_prob_0.9;9193;0.0350000858306885;2;1.375;287;0.167999982833862;1.57800006866455;25446;1.50300002098084;25466;26.6150000095367;977;0.30400013923645;29.5360000133514;16255;1.46000003814697;690;1.41300010681152;25.4689998626709;977;0.0789999961853027;29.8479998111725;0
university0.5_p_0.0005.db;lubm-ex-20_disjoint.owl;pos50_prob_0.1;9228;0.0230000019073486;375;1.42799997329712;0;0.0639998912811279;1.5149998664856;25527;1.53399991989136;29241;27.1560001373291;0;2.5479998588562;32.539999961853;16301;1.3840000629425;0;1.3289999961853;25.7660000324249;0;0.602999925613403;30.5110001564026;0
university0.5_p_0.0005.db;lubm-ex-20_disjoint.owl;pos50_prob_0.2;9228;0.0330002307891846;96;1.30399990081787;0;0.0469999313354492;1.3840000629425;25527;1.35500001907349;27344;27.8600001335144;0;0.948999881744385;31.316999912262;16301;1.38199996948242;0;1.32000017166138;29.7779998779297;0;0.46399998664856;34.3309998512268;0
university0.5_p_0.0005.db;lubm-ex-20_disjoint.owl;pos50_prob_0.3;9228;0.0569999217987061;15;1.51300001144409;0;0.0759999752044678;1.64699983596802;25527;1.49200010299683;26467;27.444000005722;0;0.312999963760376;30.6860001087189;16301;1.47200012207031;0;1.37000012397766;25.7269999980927;0;0.060999870300293;29.9539999961853;0
university0.5_p_0.0005.db;lubm-ex-20_disjoint.owl;pos50_prob_0.4;9228;0.0569999217987061;23;1.2720000743866;163;0.065000057220459;1.39400005340576;25527;1.39900016784668;26112;28.6729998588562;565;0.320000171661377;31.6590001583099;16301;1.45300006866455;402;1.53900003433228;27.2839999198914;565;0.060999870300293;31.7139999866486;0
university0.5_p_0.0005.db;lubm-ex-20_disjoint.owl;pos50_prob_0.5;9228;0.0290000438690186;8;1.4760000705719;0;0.0590000152587891;1.56400012969971;25527;1.83099985122681;25987;28.0520000457764;0;0.273999929428101;31.4019999504089;16301;2.0019998550415;0;1.55800008773804;27.5910000801086;0;0.0429999828338623;32.7560000419617;0
university0.5_p_0.0005.db;lubm-ex-20_disjoint.owl;pos50_prob_0.6;9228;0.0269999504089355;4;1.37999987602234;0;0.157999992370605;1.56499981880188;25527;1.65200018882751;25836;28.3469998836517;0;0.16700005531311;31.4160001277924;16301;1.37100005149841;0;1.25099992752075;25.2479999065399;0;0.0410001277923584;29.199000120163;0
university0.5_p_0.0005.db;lubm-ex-20_disjoint.owl;pos50_prob_0.7;9228;0.0189998149871826;44;1.32800006866455;1102;0.0659999847412109;1.41299986839294;25527;1.39400005340576;25763;27.3129999637604;3651;0.691999912261963;30.75;16301;1.5789999961853;2549;1.98300004005432;24.1339998245239;3651;0.0460000038146973;29.3489999771118;0
university0.5_p_0.0005.db;lubm-ex-20_disjoint.owl;pos50_prob_0.8;9228;0.0369999408721924;10;1.27400016784668;181;0.0769999027252197;1.38800001144409;25527;1.49399995803833;25662;28.0800001621246;613;0.261999845504761;31.2409999370575;16301;1.65899991989136;432;1.71799993515015;25.2030000686646;613;0.0390000343322754;30.0789999961853;0
university0.5_p_0.0005.db;lubm-ex-20_disjoint.owl;pos50_prob_0.9;9228;0.0360000133514404;1;1.09999990463257;188;0.0529999732971191;1.18899989128113;25527;1.40899991989136;25648;25.9990000724792;647;0.168999910354614;28.7669999599457;16301;1.38000011444092;459;1.35500001907349;23.7330000400543;647;0.0429999828338623;27.7109999656677;0
