
University0_p_0.000005.db,lubm-ex-20_disjoint.owl,pos100_prob_0.1.txt,75671,0.17800021171569824,7,3.359999895095825,0,0.21199989318847656,3.75,37088,2.0990002155303955,0,0,0.3919999599456787,177.44200015068054
University0_p_0.000006.db,lubm-ex-20_disjoint.owl,pos100_prob_0.1.txt,75679,0.16700005531311035,11,4.044999837875366,0,0.20800018310546875,4.420000076293945,37102,2.4039998054504395,0,0,0.4719998836517334,192.35800004005432
University0_p_0.00001.db,lubm-ex-20_disjoint.owl,pos100_prob_0.1.txt,75678,0.17100000381469727,478,4.103999853134155,0,0.3919999599456787,4.666999816894531,37116,2.6089999675750732,0,0,11.506999969482422,205.98099994659424
University0_p_0.000005.db,lubm-ex-20_disjoint.owl,pos100_prob_0.2.txt,75671,0.19299983978271484,116,2.9580001831054688,0,0.3409998416900635,3.491999864578247,37088,2.6569998264312744,0,0,2.692999839782715,204.6119999885559
University0_p_0.000006.db,lubm-ex-20_disjoint.owl,pos100_prob_0.2.txt,75679,0.21899986267089844,29,3.311000108718872,2869,0.31399989128112793,3.8439998626708984,37102,2.735999822616577,5178,8673,0.5539999008178711,176.7079999446869
University0_p_0.00001.db,lubm-ex-20_disjoint.owl,pos100_prob_0.2.txt,75678,0.26600003242492676,537,3.879999876022339,0,0.9850001335144043,5.13100004196167,37116,2.6610000133514404,0,0,6.542999982833862,200.0199999809265
University0_p_0.000005.db,lubm-ex-20_disjoint.owl,pos100_prob_0.3.txt,75671,0.19499993324279785,134,3.0160000324249268,0,0.27699995040893555,3.48799991607666,37088,2.6510000228881836,0,0,2.4210000038146973,197.44700002670288
University0_p_0.000006.db,lubm-ex-20_disjoint.owl,pos100_prob_0.3.txt,75679,0.18600010871887207,6,3.0349998474121094,0,0.2590000629425049,3.4800000190734863,37102,2.563999891281128,0,0,0.24499988555908203,200.84100008010864
University0_p_0.00001.db,lubm-ex-20_disjoint.owl,pos100_prob_0.3.txt,75678,0.18400001525878906,3,3.000999927520752,8774,0.2670001983642578,3.452000141143799,37116,2.6419999599456787,12259,21702,0.14800000190734863,140.99000000953674
University0_p_0.000005.db,lubm-ex-20_disjoint.owl,pos100_prob_0.4.txt,75671,0.2050001621246338,1,3.053999900817871,3096,0.33500003814697266,3.5940001010894775,37088,2.7660000324249268,5567,8663,0.11800003051757812,178.24499988555908
University0_p_0.000006.db,lubm-ex-20_disjoint.owl,pos100_prob_0.4.txt,75679,0.19099998474121094,86,3.6730000972747803,2959,0.3379998207092285,4.20199990272522,37102,2.672999858856201,5215,8174,0.812000036239624,181.91600012779236
University0_p_0.00001.db,lubm-ex-20_disjoint.owl,pos100_prob_0.4.txt,75678,0.2890000343322754,58,4.5309998989105225,1498,0.3970000743865967,5.2170000076293945,37116,3.501000165939331,2878,4376,0.6889998912811279,198.1840000152588
University0_p_0.000005.db,lubm-ex-20_disjoint.owl,pos100_prob_0.5.txt,75671,0.2349998950958252,115,3.3320000171661377,8698,0.5810000896453857,4.148000001907349,37088,2.884999990463257,12187,20885,0.5290000438690186,152.01600003242493
University0_p_0.000006.db,lubm-ex-20_disjoint.owl,pos100_prob_0.5.txt,75679,0.2200000286102295,9,3.7679998874664307,0,0.2980000972747803,4.28600001335144,37102,2.8339998722076416,0,0,0.19300007820129395,212.63199996948242
University0_p_0.000005.db,lubm-ex-20_disjoint.owl,pos100_prob_0.6.txt,75671,0.2590000629425049,1,3.200000047683716,5899,0.3299999237060547,3.7890000343322754,37088,2.8519999980926514,9351,15250,0.09599995613098145,153.79399991035461
University0_p_0.00001.db,lubm-ex-20_disjoint.owl,pos100_prob_0.5.txt,75678,0.24300003051757812,2,3.449000120162964,0,0.3429999351501465,4.0350000858306885,37116,2.872999906539917,0,0,0.16900014877319336,211.0789999961853
University0_p_0.000005.db,lubm-ex-20_disjoint.owl,pos100_prob_0.7.txt,75671,0.26600003242492676,13,3.6029999256134033,17045,0.382000207901001,4.251000165939331,37088,3.4700000286102295,19395,36440,0.08099985122680664,114.87299990653992
University0_p_0.000006.db,lubm-ex-20_disjoint.owl,pos100_prob_0.6.txt,75679,0.21399998664855957,45,3.6679999828338623,2992,0.3600001335144043,4.242000102996826,37102,3.0380001068115234,5343,8335,0.2690000534057617,188.7610001564026
University0_p_0.00001.db,lubm-ex-20_disjoint.owl,pos100_prob_0.6.txt,75678,0.2650001049041748,6,3.9639999866485596,7283,0.4309999942779541,4.6600000858306885,37116,2.824000120162964,10772,18055,0.11799979209899902,155.09999990463257
University0_p_0.000005.db,lubm-ex-20_disjoint.owl,pos100_prob_0.8.txt,75671,0.18500018119812012,62,3.257999897003174,4403,0.4660000801086426,3.9090001583099365,37088,2.809000015258789,7375,11778,0.19900012016296387,172.0420000553131
University0_p_0.00001.db,lubm-ex-20_disjoint.owl,pos100_prob_0.7.txt,75678,0.3880000114440918,46,3.569999933242798,2860,0.5329999923706055,4.490999937057495,37116,3.885999917984009,5262,8122,0.24599981307983398,179.76799988746643
University0_p_0.000006.db,lubm-ex-20_disjoint.owl,pos100_prob_0.7.txt,75679,0.21399998664855957,2,3.511000156402588,0,0.307999849319458,4.0329999923706055,37102,2.9130001068115234,0,0,0.12899994850158691,213.0829999446869
University0_p_0.000005.db,lubm-ex-20_disjoint.owl,pos100_prob_0.9.txt,75671,0.21499991416931152,1,3.311000108718872,25690,0.41100001335144043,3.937000036239624,37088,2.7939999103546143,25236,50926,0.056999921798706055,96.57099986076355
University0_p_0.000005.db,lubm-ex-20_disjoint.owl,pos100_prob_1.0.txt,75671,0.30900001525878906,1,4.136999845504761,18282,0.8360002040863037,5.2820000648498535,37088,3.8410000801086426,20284,38566,0.05800008773803711,105.58400011062622
University0_p_0.00001.db,lubm-ex-20_disjoint.owl,pos100_prob_0.8.txt,75678,0.23099994659423828,3,3.427999973297119,4413,0.3020000457763672,3.9609999656677246,37116,2.8930001258850098,7299,11712,0.14899992942810059,176.875
